################################
## INSERT
################################
Count Max Min Avg P90 P99 P99.9 P99.99
541667 16575 502 1160.1 1538 2319 4483 7959
527607 26799 496 1177.44 1595 2793 4751 7847
536904 12879 502 1164.25 1551 2359 4291 7643
536075 10159 515 1167.19 1558 2325 4403 6923
537260 10303 486 1156.14 1558 2357 4119 6531
536063 11103 510 1166.42 1553 2337 4307 6899
539769 12495 506 1158.16 1546 2373 4259 6907
535543 16127 500 1159.93 1552 2345 4303 7251
539481 12695 504 1165.85 1550 2377 4503 7531
541028 9935 469 1163.88 1556 2473 4555 7307
534100 11031 513 1161.69 1557 2367 4235 7311
529492 24479 502 1172.17 1571 2445 4595 7963
530649 13191 508 1167.9 1565 2539 4563 8351
547171 15407 501 1142.11 1505 2203 4359 7839
541209 9703 460 1150.89 1532 2233 4215 6791
531078 11559 481 1174.17 1582 2493 4379 7075
540383 13679 478 1159.09 1543 2279 4279 7131
538299 11455 516 1153.21 1529 2241 4403 7059
529142 11647 500 1171.01 1579 2535 4531 7139
533489 11759 517 1165.68 1556 2367 4073 7279
537234 11839 507 1156.84 1552 2375 4455 7327
544637 9911 498 1145.42 1516 2237 4163 7231
527358 11519 500 1159.17 1560 2413 4351 7099
532140 11519 491 1167.27 1572 2465 4451 7295
544519 9367 517 1150.63 1522 2203 4287 6555
529405 16751 505 1176.49 1603 2727 4631 7631
538487 10855 502 1154.64 1537 2339 4403 6995
534271 11567 512 1172.81 1561 2321 4143 6799
536218 12567 479 1156.54 1551 2511 4459 6859
542756 11303 503 1150.37 1522 2253 4135 7479
526334 16767 475 1183.3 1583 2597 4619 6931
531124 17455 479 1171.53 1575 2579 4571 7279
545448 9775 500 1152.2 1525 2239 4239 6719
531942 20287 495 1165.46 1566 2371 4335 7463
534025 19119 502 1161.77 1546 2321 4407 8187
534729 10343 493 1165.18 1542 2223 3939 6275
532342 16463 483 1155.86 1552 2367 4207 6963
542493 16143 507 1157.84 1532 2265 4159 6831
529530 18431 461 1173.95 1567 2359 4215 7691
532714 12167 498 1161.01 1560 2309 4295 7327
537588 10743 493 1161.08 1543 2291 4307 6967
527077 15279 501 1164.83 1577 2515 4575 7735
540147 10935 509 1152.71 1535 2429 4427 7411
528855 14647 480 1175.8 1569 2393 4431 8199
529494 12183 486 1153.12 1539 2375 4527 7095
530221 10215 493 1167.4 1564 2329 4175 6959
523419 11879 515 1177.25 1575 2433 4435 6679
536415 17583 505 1149.44 1539 2317 4291 7035
529287 11847 506 1168.71 1553 2359 4363 7455
516714 16247 499 1168.89 1601 2625 4683 7563
528598 11983 505 1161.13 1561 2493 4823 8263
518100 11567 512 1178.4 1599 2581 4775 8367
525360 12631 488 1159.7 1580 2459 4435 7387
524800 10583 513 1166.44 1578 2515 4363 6591
521274 15055 485 1166.83 1579 2395 4427 7907
528546 16735 491 1152.21 1566 2455 4471 7775
521207 11375 505 1177.86 1595 2497 4499 7163
515856 13079 498 1171.42 1596 2499 4551 7771
524944 13751 476 1153.02 1566 2527 4535 7531
514942 15511 506 1183.5 1599 2499 4491 7247
524342 20799 486 1151.85 1574 2475 4459 7711
526322 16591 505 1166.77 1569 2365 4555 7603
506839 18287 497 1198.52 1636 2715 4739 7839
525444 23791 487 1154.83 1573 2395 4535 8063
525168 16863 497 1169.46 1576 2407 4467 7479
522218 11351 480 1160.74 1581 2521 4407 7999
520576 16575 455 1161.59 1589 2523 4447 7519
517312 15831 503 1179.67 1604 2607 4607 6707
523854 13815 493 1152.09 1559 2451 4595 7079
524462 39647 498 1165.39 1577 2419 4563 8271
524028 17263 508 1169.54 1559 2327 4219 6831
530669 11543 505 1148.97 1540 2525 4719 7711
526306 12375 507 1178.01 1567 2387 4491 7371
529938 14903 512 1154.99 1536 2275 4195 7767
536928 11703 473 1150.05 1528 2237 4183 6679
520737 11815 479 1171.51 1572 2421 4419 7051
526546 9919 481 1146.92 1553 2403 4499 7283
520751 15231 489 1177.77 1587 2699 5111 8375
510927 14743 473 1180.99 1607 2533 4635 8719
530416 21279 507 1149.48 1544 2357 4355 7595
519249 15119 481 1178.59 1592 2465 4795 7755
525191 14895 503 1148.14 1561 2373 4355 7263
525012 11631 469 1158.18 1570 2549 4803 8527
508519 17855 514 1191.25 1622 2559 4735 8295
524375 11991 484 1161.74 1578 2649 4711 8535
524534 16303 482 1160.41 1562 2421 4731 8015
512407 15791 509 1185.94 1614 2621 4695 7967
525404 10975 491 1157.42 1554 2455 4763 7703
523731 11767 505 1170.98 1582 2471 4607 8087
519421 15519 484 1164.52 1572 2403 4435 7539
521158 14119 478 1160.62 1576 2595 4835 7911
511463 17311 506 1179.51 1600 2569 4667 9655
517280 15583 480 1170.51 1600 2593 4727 7591
517183 40703 504 1169.23 1588 2497 4615 8695
514195 31327 493 1159.57 1566 2397 4603 8087
513612 14855 499 1164.92 1604 2593 4863 8143
510675 11559 491 1189.88 1626 2713 4887 7399
521774 16671 501 1150.59 1563 2377 4459 8139
509606 11375 488 1191.34 1646 3149 5211 8223
507878 12567 514 1183.21 1609 2637 4719 7707
516846 16223 497 1167.35 1583 2609 5003 9711
499049 33951 510 1194.32 1632 2865 5207 9431
511558 19695 497 1167.27 1582 2447 4587 7511
515403 15855 482 1173.42 1591 2695 4811 8935
511604 13847 503 1173.57 1596 2511 4795 7751
513192 15639 495 1160.54 1567 2469 4627 7331
512179 12015 494 1172 1586 2649 4803 8895
516169 12599 512 1156.42 1556 2413 4439 8383
524221 13023 478 1149.89 1553 2481 4651 8303
507531 16383 504 1190.81 1620 2661 4723 7099
509693 14823 485 1169.73 1586 2457 4667 7691
520139 18607 505 1161.76 1580 2403 4359 7547
501882 23759 492 1193.63 1630 2757 5035 9047
524565 16167 499 1148.84 1542 2323 4427 7395
512031 12687 502 1174.83 1592 2487 4667 8171
504824 22463 483 1177.52 1608 2607 4707 8023
520878 12015 495 1148.84 1558 2367 4339 6567
501996 13463 498 1199.85 1629 2863 4807 7571
512395 20959 473 1166.98 1570 2437 4591 9391
519307 13119 502 1153.18 1571 2417 4359 7095
503780 24191 504 1195.78 1620 2619 4675 7719
514006 17375 506 1148.04 1553 2387 4707 8839
515472 9567 465 1167.77 1595 2541 4487 7015
507227 10263 490 1177.66 1592 2463 4483 7719
523131 17183 485 1147.28 1557 2401 4299 6791
506301 19679 488 1190.55 1630 2773 4823 8423
505399 13783 494 1180.19 1602 2599 4771 8139
517947 16383 465 1160.52 1579 2541 4799 8415
